date_,wp,rsi_old,rsi
20090921,85.3924,4.8273,12.63445586969732
20090922,85.8992,5.1053,12.130606132634654
20090923,85.5589,4.8762,11.644435406041268
20090924,84.5197,4.1815,10.68287858451589
20090925,83.947,3.8023,8.882622598090492
20090928,85.0853,4.4424,9.505305885655787
20090929,85.2403,4.5291,8.945473373291193
20090930,84.7313,4.1872,8.830929016549796
20091001,83.2101,3.1807,6.829023262263284
20091002,82.2856,2.5812,6.809588302916154
20091005,83.2664,3.1472,7.8126015821619745
20091006,84.6464,3.9288,10.065103473166097
20091007,84.7945,4.012,9.94862304847058
20091008,85.5254,4.4221,10.74659817154972
20091009,85.9089,4.6366,10.152929976636834
20091012,86.4272,4.926,10.144445227588506
20091013,86.1569,4.742,10.035518127604341
20091014,87.3718,5.4201,12.23952300926259
20091015,87.8518,5.6851,12.485282377846964
20091016,87.3405,5.3312,11.309573064009818
20091019,87.977,5.6853,12.050099620040761
20091020,87.7086,5.4979,11.591941467203569
20091021,87.2705,5.1917,10.30083485079227
20091022,87.4498,5.2936,9.307961847981332
20091023,86.9962,4.974,9.934808123731948
20091026,86.2258,4.434,8.980449441582415
20091027,85.5607,3.9717,7.972827977583542
20091028,84.207,3.0456,6.517843593711966
20091029,85.3003,3.6938,7.657903966335148
20091030,83.7127,2.628,5.968411500052554
20091102,83.7025,2.6213,6.14035095439791
20091103,83.8048,2.683,5.824699604775475
20091104,84.4438,3.0688,6.437997754849846
20091105,85.487,3.6916,8.39173515997065
20091106,85.8221,3.8901,9.351962903674014
20091109,87.6121,4.9325,10.818123687036561
20091110,87.9018,5.0985,10.729248323023583
20091111,88.4388,5.4059,11.064058176023806
20091112,87.7741,4.9356,12.190985317881939
20091113,87.9058,5.012,12.58189352741448
20091116,89.1731,5.7416,12.91547627555304
20091117,89.2,5.757,12.344168241962748
20091118,89.1934,5.7523,12.18416069508752
20091119,88.3016,5.1044,10.997256215945761
20091120,87.8092,4.7496,10.835493350593289
20091123,89.0984,5.5072,11.39851148436756
20091124,88.9376,5.3904,12.854055009319652
20091125,89.3033,5.6051,13.780801289113917
20091127,87.8394,4.5437,13.152757965279989
20091130,87.9267,4.5959,13.64502610331111
20091201,89.2871,5.4021,14.265731405658315
20091202,89.3747,5.4536,14.583920035916336
20091203,88.9435,5.1373,13.448680124440536
20091204,89.1938,5.2868,13.171652375053185
20091207,89.0367,5.1703,11.916776973694532
20091208,88.1406,4.5081,10.392165589279067
20091209,88.1348,4.5038,10.331446103287746
20091210,88.8718,4.9575,10.34370018071347
20091211,89.14,5.1219,10.291199665305527
20091214,89.7105,5.4713,10.574637651936463
20091215,89.4182,5.2487,9.386881197485849
20091216,89.5698,5.3426,9.22047484637838
20091217,88.5654,4.5764,8.035134175634013
20091218,88.2879,4.3663,8.012647548093078
20091221,89.3109,5.0111,8.87384479338099
20091222,89.6559,5.2266,8.373916544556025
20091223,89.7944,5.3134,8.523038257169247
20091224,90.2091,5.5739,8.08688112189165
20091228,90.4525,5.7269,8.074617738851373
20091229,90.4456,5.7214,8.212147229393615
20091230,90.2716,5.5818,8.243086860833401
20091231,89.7005,5.1239,7.043717022055084
20100104,90.6031,5.7064,7.947990672474901
20100105,91.0559,5.9959,9.020987136410838
20100106,91.2546,6.123,8.723618594303126
20100107,91.4808,6.2683,8.555340431294049
20100108,91.7845,6.4637,9.186899554367933
20100111,92.069,6.647,11.270538561903543
20100112,91.2496,5.9614,10.097507167128448
20100113,91.8149,6.3297,10.158057701158675
20100114,92.19,6.5732,9.772335497615288
20100115,91.3693,5.8847,7.827675125206028
20100119,92.0765,6.3471,8.099814333913933
20100120,91.3387,5.7315,7.195026287282076
20100121,90.1304,4.7422,6.223726410344405
20100122,88.1383,3.1703,4.3832467861157625
20100125,88.158,3.1837,4.217691232887844
20100126,87.9128,2.9927,4.808415467542815
20100127,87.9021,2.9843,5.855054246989361
20100128,87.3535,2.5535,6.088007652093161
20100129,86.64,1.998,5.109158085561951
20100201,87.2282,2.4168,4.785980481707213
20100202,88.3439,3.1992,4.94468249104969
20100203,88.2204,3.1016,4.351418199196289
20100204,85.9537,1.3545,1.7692509276256914
20100205,85.2361,0.8198,0.9341430563599928
20100208,85.2647,0.8405,0.9547911357739522
20100209,86.0518,1.4064,1.0888838426053837
20100210,85.8286,1.2374,0.0007082218840963606
20100211,86.4379,1.6754,0.30785912674242866
20100212,86.424,1.6647,0.6278486737852731
20100216,87.8326,2.6673,2.018403531001077
20100217,88.4278,3.0826,2.0815976725669927
20100218,88.903,3.4123,2.7443206633207424
20100219,89.1397,3.5765,3.8385452970340666
20100222,89.244,3.6491,4.434226069193464
20100223,88.3549,2.9355,2.740053847484262
20100224,88.8022,3.2515,2.9826024814712397
20100225,88.5072,3.0144,3.1667168658173708
20100226,88.8484,3.2576,4.830928578225112
20100301,89.6841,3.8485,6.351549910399349
20100302,90.1264,4.1583,5.94165007195636
20100303,90.2143,4.22,4.930750015617434
20100304,90.3218,4.296,4.898481681188542
20100305,91.4908,5.1143,5.254373562807068
20100308,91.7295,5.2795,5.132738728792809
20100309,91.8542,5.3662,4.8183132133930044
20100310,92.2308,5.6285,5.384378692001306
20100311,92.4544,5.7843,4.585459935761264
20100312,92.717,5.9678,4.40701513092084
20100315,92.542,5.8119,4.736392997227817
20100316,93.2684,6.3219,4.818195823424951
20100317,93.9292,6.7803,5.622468629809717
20100318,93.8978,6.7518,6.028320317067838
20100319,93.2679,6.1785,5.2431622820496315
20100322,93.3537,6.2394,5.775212638606817
20100323,94.0497,6.7314,7.121548530711898
20100324,93.6452,6.3594,7.383826071105382
20100325,93.9001,6.5407,9.041659880717447
20100326,93.6507,6.3094,7.9092767330609774
20100329,94.0806,6.6184,10.047343008145617
20100330,94.2125,6.7133,10.158716691903699
20100331,93.9372,6.453,9.756909005457594
20100401,94.4958,6.8588,9.702072627022098
20100405,95.1686,7.3424,9.412936537904876
20100406,95.4374,7.5346,9.357353859366683
20100407,95.088,7.1963,7.479396951208535
20100408,95.1328,7.2288,7.2743636217620775
20100409,95.827,7.7321,7.414666401233546
20100412,96.1337,7.9529,8.445992693629464
20100413,96.0605,7.8801,8.245312161278669
20100414,97.0555,8.5951,8.023547153753718
20100415,97.3429,8.7992,8.238668798463337
20100416,96.0742,7.5347,6.772036575116644
20100419,95.9246,7.3878,7.628367974463124
20100420,96.8404,8.0504,8.971183896138896
20100421,96.8259,8.036,7.868635433759202
20100422,96.7821,7.992,8.006502715261227
20100423,97.5438,8.5441,8.350268628020075
20100426,97.5384,8.5385,10.119374165606033
20100427,95.6296,6.6357,7.7201539165016655
20100428,95.6605,6.6587,6.582385297272339
20100429,96.8979,7.5705,7.60001042461937
20100430,95.7972,6.5024,6.809214185663507
20100503,96.4371,6.9712,7.159558400494404
20100504,94.5097,5.1626,5.202433890335634
20100505,93.7901,4.5099,5.401893637650083
20100506,89.8777,1.1844,1.516450410520008
20100507,89.422,0.8196,0.48847295301643356
20100510,93.0854,3.51,3.359272205510237
20100511,93.1063,3.5247,2.8932552785706207
20100512,94.0328,4.1713,3.896697729421632
20100513,93.4261,3.6773,3.220088694325078
20100514,91.495,2.1482,2.396176157464751
20100517,91.1326,1.8681,2.336659299015132
20100518,90.7119,1.5435,1.1602642840866437
20100519,89.6211,0.7122,-0.03759063621485126
20100520,86.7672,-1.3608,-2.399638462721086
20100521,86.877,-1.2793,-2.6292781631479514
20100524,86.7632,-1.3601,-2.918982806760141
20100525,85.8616,-1.9969,-3.581799739998985
20100526,86.4165,-1.5771,-2.984349608112133
20100527,88.5219,-0.0291,-0.8761747143594647
20100528,87.9526,-0.4354,-2.0216273098677533
20100601,86.7555,-1.2769,-3.2450862339527333
20100602,87.9934,-0.3834,-2.4069369621502332
20100603,88.715,0.1283,-2.0290245036719483
20100604,86.1698,-1.6221,-4.015314300823661
20100607,85.081,-2.3412,-4.9270815560963825
20100608,85.2242,-2.2381,-4.282022719028973
20100609,85.48,-2.0529,-4.521036636241078
20100610,87.0112,-0.9612,-3.6259023827740577
20100611,87.727,-0.4613,-2.556756217854776
20100614,88.1985,-0.1342,-2.7334313503029293
20100615,89.5302,0.7763,-1.2561227876509378
20100616,89.8086,0.9643,-0.22619592698998048
20100617,89.829,0.9781,1.2335697782922566
20100618,89.6791,0.8714,1.1064631721911198
20100621,89.6584,0.8566,1.275072521369431
20100622,88.3745,-0.0569,0.3294417182069438
20100623,87.6793,-0.5429,0.22812395022923226
20100624,86.4436,-1.3919,-0.1483597178815259
20100625,86.47,-1.3729,-0.5427528288679255
20100628,86.3849,-1.4315,-1.4244602675095166
20100629,84.1724,-2.9205,-2.870341877946373
20100630,83.1133,-3.6083,-2.045724838966798
20100701,82.299,-4.1287,-2.110481159730462
20100702,82.1589,-4.218,-2.2231483984597062
20100706,82.6707,-3.8315,-2.424830723825174
20100707,84.5747,-2.4271,-0.8657465467351386
20100708,85.784,-1.564,-0.4462372609764458
20100709,86.4496,-1.0964,0.022277830504336293
20100712,86.5758,-1.0078,-0.8809729890719851
20100713,87.9546,-0.0501,-0.31869980972663114
20100714,87.9347,-0.0638,-0.6764682888323321
20100715,87.7998,-0.1572,-0.9381497618370247
20100716,86.0777,-1.3309,-2.177085062606089
20100719,85.9689,-1.4039,-1.6503338752805092
20100720,86.5566,-0.9865,-1.545300349428345
20100721,86.2472,-1.1972,-1.5612384840671254
20100722,87.7234,-0.1579,-0.7538772180070126
20100723,88.3626,0.2836,-0.8955577861909987
20100726,89.2995,0.9232,-0.5529348543054056
20100727,89.5893,1.1196,-0.41967670027710824
20100728,89.057,0.7428,-0.8520035852040024
20100729,88.6546,0.4587,-1.9250115643590604
20100730,88.3745,0.2609,-2.2745566929611982
20100802,90.292,1.5737,-1.0200919551875174
20100803,90.1068,1.4412,-1.4094805145664964
20100804,90.5424,1.7357,-1.2611764489858857
20100805,90.4438,1.6641,-1.5068804871252652
20100806,89.9604,1.3122,-1.7067383234757756
20100809,90.6009,1.752,-1.757885867081896
20100810,90.123,1.4021,-2.5237311902177453
20100811,87.9703,-0.1322,-3.8312002804265717
20100812,87.0659,-0.756,-3.9864066750016676
20100813,87.038,-0.7752,-4.057175295314302
20100816,86.7526,-0.9726,-4.713973831242072
20100817,87.9795,-0.1003,-3.611824767300945
20100818,88.0598,-0.0436,-3.739670535788626
20100819,86.818,-0.9102,-4.328102074484036
20100820,86.231,-1.3134,-4.957450440049698
20100823,86.2589,-1.2932,-5.026118595780623
20100824,84.7616,-2.3123,-5.7187026557103025
20100825,84.7821,-2.2972,-6.085865738552357
20100826,84.6646,-2.377,-6.627929431229383
20100827,85.2819,-1.9163,-6.374931153859926
20100830,84.8466,-2.2157,-6.4287759379373455
20100831,84.499,-2.4544,-6.649241105580593
20100901,86.7234,-0.8134,-5.56864509018807
20100902,87.6708,-0.1385,-5.144064280122848
20100903,88.849,0.6842,-4.3228787333567595
20100907,88.1575,0.1959,-5.3667256949828825
20100908,88.5961,0.5014,-5.259300253354155
20100909,89.128,0.8707,-4.212813662232769
20100910,89.3794,1.045,-3.96637677724231
20100913,90.4077,1.7523,-3.8877452765615743
20100914,90.4346,1.7707,-3.8686999847536754
20100915,90.5758,1.8681,-3.7515382963504535
20100916,90.6193,1.8983,-4.223093422825443
20100917,90.3614,1.7039,-4.3653929398517946
20100920,91.3827,2.4171,-2.6038143467190054
20100921,91.5625,2.5417,-2.513186911636332
20100922,91.1761,2.2447,-3.549947250047282
20100923,90.4652,1.7015,-3.326245034410917
20100924,91.9436,2.7337,-2.7609807770725254
20100927,91.842,2.6556,-1.6834219075149406
20100928,91.8218,2.64,-1.2527916124834277
20100929,91.8759,2.678,1.3377282200728615
20100930,91.8348,2.6455,1.6235828563827468
20101001,91.9518,2.7294,-0.800336467841845
20101004,91.4054,2.2928,-1.1970466559871227
20101005,92.9231,3.3758,-0.7612770394617456
20101006,93.0986,3.4991,-0.22799664163177624
20101007,93.0115,3.4283,1.0890019464043377
20101008,93.417,3.7164,1.6432341769698127
20101011,93.6086,3.8528,2.0882746983249305
20101012,93.7181,3.9311,2.9947937328595273
20101013,94.6586,4.5995,5.93914199995303
20101014,94.2421,4.2474,5.508256252881971
20101015,94.4104,4.3675,5.719325421818851
20101018,94.919,4.7302,6.816055729119434
20101019,93.7727,3.7574,5.474754110750723
20101020,94.5162,4.2897,4.566808377056191
20101021,94.8318,4.5143,5.257488669195098
20101022,94.9518,4.5999,6.367087517620895
20101025,95.4618,4.9639,5.870804177986827
20101026,95.1415,4.6857,5.077925597897838
20101027,94.8181,4.405,7.083170599332725
20101028,95.0593,4.5807,8.292852820062215
20101029,95.0713,4.5894,8.200110692607026
20101101,95.2348,4.7101,8.13682448512833
20101102,95.8828,5.1869,7.514408697569756
20101103,95.9963,5.2702,7.072814373329663
20101104,97.677,6.4804,7.953796149274275
20101105,98.4449,7.017,7.546252961882615
20101108,98.248,6.8355,7.146570536387408
20101109,97.7776,6.4021,6.677303941974991
20101110,97.7116,6.3413,6.7612615619830265
20101111,97.4773,6.1241,6.556255020492756
20101112,96.5975,5.315,6.9359919636315155
20101115,96.5332,5.2563,7.557250183885529
20101116,94.9951,3.8727,7.247153559174507
20101117,94.9152,3.802,7.164691951248393
20101118,96.2591,4.8095,8.212140826026783
20101119,96.3557,4.8809,10.490360384439086
20101122,96.1877,4.7289,11.43052579713386
20101123,95.0944,3.7505,11.122316846166257
20101124,96.2741,4.6344,12.071957981866909
20101126,95.5607,4.0039,10.971735681735126
20101129,95.4248,3.8842,9.52727971233599
20101130,95.1024,3.5997,8.30966460957179
20101201,96.9997,5.0121,9.223119917190196
20101202,98.1131,5.8095,9.908331818055117
20101203,98.5114,6.0906,9.217111552741862
20101206,98.5428,6.1129,9.257390427082065
20101207,98.8203,6.3105,9.595142275632888
20101208,98.7962,6.2882,11.408238609218131
20101209,99.2582,6.6197,11.848631138078488
20101210,99.7956,7.0029,11.81491178591942
20101213,100.1142,7.2292,12.371615185310425
20101214,100.1218,7.2346,11.357062152444769
20101215,99.7409,6.8696,10.467862849365154
20101216,100.0045,7.061,9.97809195066683
20101217,99.7134,6.78,9.431273196419646
20101220,99.9623,6.9631,10.218358181411624
20101221,100.567,7.4058,11.122263436856848
20101222,100.8732,7.6289,11.661556129038473
20101223,100.779,7.5352,10.126134956386736
20101227,100.7467,7.5029,10.30494610778797
20101228,100.9208,7.6325,10.104594448663619
20101229,101.0678,7.7425,10.333725565306125
20101230,100.923,7.5938,10.730840097551003
20101231,100.8585,7.5271,10.15614839738464
20110103,101.832,8.2638,11.488819500584725
20110104,101.8442,8.273,14.200398587721551
20110105,102.2398,8.5708,15.69719171653746
20110106,102.2848,8.6048,15.764502185501954
20110107,101.981,8.2791,15.734997736022464
20110110,101.802,8.087,14.599947129967468
20110111,102.2672,8.4466,14.891415893161707
20110112,103.0115,9.015,17.15322157199359
20110113,103.019,9.0207,17.998482418310985
20110114,103.5545,9.428,18.34661609093923
20110118,103.8755,9.6707,20.792184762286855
20110119,103.1215,8.8356,19.623052857158104
20110120,102.678,8.3504,19.14511385572784
20110121,103.146,8.7133,19.056575081336995
20110124,103.475,8.9672,19.915933172471863
20110125,103.4845,8.9745,20.44337369393473
20110126,104.0698,9.4273,19.365852573005487
20110127,104.286,9.5937,18.85494381671338
20110128,103.009,8.1705,16.012238941666276
20110131,103.1187,8.257,17.165575586849656
20110201,104.6993,9.4766,18.014602430893696
20110202,104.7568,9.5201,17.66056441242305
20110203,104.7443,9.506,17.455992456339715
20110204,105.105,9.7821,16.957692301902654
20110207,105.9092,10.3902,17.54307959907448
20110208,106.2648,10.6558,17.696712012756088
20110209,106.1255,10.4953,17.448088790672927
20110210,106.0485,10.406,17.724786938112004
20110211,106.6038,10.8271,17.386649372943673
20110214,106.9795,11.1098,17.530565168821326
20110215,106.6682,10.743,17.638429432985888
20110216,107.3155,11.2318,19.22249800263861
20110218,107.9255,11.6859,18.6003456271361
20110222,106.2925,9.7919,16.210844975720406
20110223,105.2172,8.5953,14.68599297526574
20110224,104.9305,8.2812,14.250546673446735
20110225,106.056,9.1496,15.177660764330035
20110228,106.7432,9.6674,15.5928463853054
20110301,105.6128,8.4366,14.774916776285181
20110302,105.2668,8.0663,13.16676309254619
20110303,106.915,9.3071,14.30599065546727
20110304,106.3848,8.7423,13.702601551732059
20110307,105.6825,8.0033,12.488851861327937
20110308,106.2052,8.3968,12.753214587431131
20110309,106.1955,8.3865,12.65402868862278
20110310,104.5303,6.6611,9.846388225928543
20110311,104.8215,6.8862,10.602711035434552
20110314,104.2712,6.3279,9.798691475973797
20110315,102.9195,4.9889,7.808843322269141
20110316,101.558,3.6903,7.566487702693287
20110317,102.5835,4.5076,7.822086213122255
20110318,103.1482,4.9499,8.020825151195808
20110321,104.5298,6.0068,9.023823633894224
20110322,104.321,5.807,8.381854965621024
20110323,104.3285,5.8127,8.746251426945896
20110324,105.3118,6.5575,9.87372196657433
20110325,105.8842,6.984,10.118939522562975
20110328,105.7622,6.8638,9.967551957060373
20110329,106.0312,7.0654,10.049557423405027
20110330,107.0045,7.7865,10.295204237597282
20110331,106.905,7.6865,10.092446296284209
20110401,107.3805,8.0372,9.18694342727241
20110404,107.4128,8.061,8.607168241608093
20110405,107.4472,8.0867,8.856798663743788
20110406,107.704,8.2789,9.598128413112882
20110407,107.46,8.0235,9.388882773264264
20110408,107.206,7.7573,9.36623386722016
20110411,106.9122,7.4495,10.043438395575706
20110412,105.9912,6.4958,9.050700893127356
20110413,106.0285,6.5252,10.883803011984995
20110414,105.837,6.327,10.747447711010722
20110415,106.392,6.7708,10.135079168135427
20110418,105.3438,5.6911,8.806060255893328
20110419,105.6902,5.9707,9.293221569469942
20110420,107.261,7.2072,11.796790262801125
20110421,107.7238,7.5618,11.250388379910838
20110425,107.684,7.5205,12.067699825639508
20110426,108.548,8.1802,12.883247788881512
20110427,109.1652,8.6438,13.723896363148803
20110428,109.6105,8.9751,12.665021357468468
20110429,109.9095,9.1968,12.043218238270377
20110502,109.9518,9.2283,11.763324143297979
20110503,109.3615,8.5909,10.98996983444998
20110504,108.7595,7.9485,10.029749642453943
20110505,107.8508,6.9956,8.97256776124921
20110506,108.2665,7.32,8.949014852133239
20110509,108.5405,7.5332,8.73197322665174
20110510,109.404,8.1979,9.180874409923653
20110511,108.503,7.2533,8.122809786480097
20110512,108.6028,7.3308,8.647531262448624
20110513,108.214,6.9248,7.986203331104775
20110516,107.589,6.2776,7.609099321234261
20110517,107.1665,5.8441,6.938855427907875
20110518,108.0472,6.5489,7.178703740608633
20110519,108.4955,6.9025,7.29147464951577
20110520,107.8682,6.2554,6.702872890683295
20110523,106.6932,5.0703,5.496783002190071
20110524,106.4768,4.8552,5.140955717282047
20110525,106.6235,4.9756,5.144168668346623
20110526,106.9918,5.2779,5.597812258565412
20110527,107.5742,5.7526,6.137290339791996
20110531,108.55,6.5333,6.14231500521926
20110601,106.9172,4.8962,4.483220375918648
20110602,106.153,4.1548,3.440738880592477
20110603,105.2592,3.3043,2.5739452527353492
20110606,104.2512,2.3675,1.9379674498042618
20110607,104.154,2.2779,2.019151216225943
20110608,103.6215,1.7882,1.1570840965692426
20110609,104.2243,2.2991,1.0480758157731742
20110610,103.0565,1.2365,0.021667436556917608
20110613,102.92,1.1139,-0.5397450341676091
20110614,104.244,2.2339,0.3186504612864596
20110615,102.8202,0.9656,-0.26050102760734006
20110616,102.5638,0.7414,-0.09669256720486885
20110617,103.0093,1.1186,-0.10948820922114777
20110620,103.2778,1.3455,-0.1612414670015312
20110621,104.5672,2.4168,0.8893905373788797
20110622,104.4555,2.316,0.31463353350275725
20110623,103.5865,1.5372,-0.5732751739037809
20110624,103.0115,1.0295,-0.002708450811148566
20110627,103.482,1.425,0.29957333566426314
20110628,104.7045,2.4333,0.014365407461447433
20110629,105.7228,3.2497,0.7868490255491523
20110630,106.6808,4.0,1.5450120192691301
20110701,108.097,5.0766,2.347109668918911
20110705,108.3785,5.2867,1.9463077683334689
20110706,108.4058,5.3072,1.6946458748431965
20110707,109.6302,6.2157,2.735958702208599
20110708,108.8788,5.5161,2.173171349690854
20110711,107.0838,3.8979,0.348871180809617
20110712,106.7327,3.5893,-0.18921049194305795
20110713,107.0295,3.8151,0.2753970604961893
20110714,106.402,3.2617,-0.6955400875748907
20110715,106.5362,3.3653,-1.0571873970820889
20110718,105.745,2.67,-0.4285667945909708
20110719,107.2635,3.836,1.579590403222781
20110720,107.5022,4.0159,1.9740808853780791
20110721,108.637,4.8605,1.9875951692328755
20110722,108.8838,5.0419,1.6544714781507324
20110725,108.4208,4.6259,2.186629207348254
20110726,108.085,4.3251,2.195980987733641
20110727,106.173,2.6575,-0.5913597400980635
20110728,105.7595,2.3067,-0.4899576422811691
20110729,104.7418,1.4546,-0.7365155970964352
20110801,104.5225,1.2728,-1.311260569782874
20110802,102.2622,-0.5463,-2.9736793309874656
20110803,101.742,-0.9508,-2.1371647953759236
20110804,98.2629,-3.5195,-4.8077328894086335
20110805,97.0261,-4.3775,-5.2410328944242295
20110808,92.4832,-7.3015,-7.23280747953293
20110809,93.735,-6.2972,-5.399870270873365
20110810,91.7058,-7.5164,-7.430785055508018
20110811,94.3574,-5.4738,-5.809787552095436
20110812,95.7416,-4.454,-5.8173374724993465
20110815,97.4124,-3.2603,-4.482172262028563
20110816,96.8446,-3.6094,-4.836488897098725
20110817,97.0636,-3.4538,-5.378242917172393
20110818,93.5914,-5.5206,-7.744293147575348
20110819,91.8689,-6.4887,-8.568223385416125
20110822,91.7539,-6.5525,-8.813227422883905
20110823,93.572,-5.2591,-8.192552362004577
20110824,95.2617,-4.0976,-6.965422128835371
20110825,94.7494,-4.3912,-7.568292556334498
20110826,94.8438,-4.3266,-7.522213093640346
20110829,97.6671,-2.4428,-5.646150684019432
20110830,98.2413,-2.0718,-5.456909179248456
20110831,99.0971,-1.5232,-4.786697178165781
20110901,98.4302,-1.9219,-5.008498719489161
20110902,95.6217,-3.5473,-6.273436345470216
20110906,94.2884,-4.2883,-6.465212962270613
20110907,97.0724,-2.5212,-4.78089477299428
20110908,96.7555,-2.6982,-4.859589307824855
20110909,94.4079,-3.9822,-6.300997786004139
20110912,93.9957,-4.2026,-5.99827115384462
20110913,95.1676,-3.467,-5.50517088139636
20110914,96.4553,-2.6735,-5.669580141709055
20110915,97.9747,-1.7581,-5.057038749134989
20110916,98.7976,-1.2706,-4.5755928030703
20110919,97.8786,-1.7829,-5.500410893017083
20110920,98.1938,-1.595,-5.667533038193831
20110921,95.7369,-2.9396,-7.03383852522559
20110922,91.8656,-4.9321,-8.831023061675943
20110923,92.2732,-4.6859,-8.60375971138626
20110926,94.0238,-3.6427,-7.3733629942727745
20110927,95.9853,-2.509,-6.059136450303448
20110928,94.404,-3.3125,-6.355282481763055
20110929,94.3942,-3.3174,-6.57483356125276
20110930,92.5938,-4.2172,-7.4573914276280036
20111003,90.2935,-5.3283,-8.818809080636235
20111004,90.524,-5.1927,-8.338660151102829
20111005,92.6565,-3.9571,-7.248870543551185
20111006,94.2862,-3.0405,-6.2619197683666314
20111007,94.3997,-2.9772,-5.964680872681669
20111010,97.0024,-1.5518,-4.495408289710795
20111011,97.3514,-1.3646,-4.764704096588822
20111012,98.5154,-0.744,-4.413627830790659
20111013,97.9195,-1.0499,-4.409045955528789
20111014,99.5467,-0.1901,-3.1450889632615784
20111017,98.3127,-0.8245,-3.574736888057515
20111018,99.3295,-0.2914,-3.1604116276816683
20111019,98.9652,-0.4794,-3.4846603120093107
20111020,98.7802,-0.5752,-3.830150242881615
20111021,100.7016,0.4315,-3.3807672080225046
20111024,101.9763,1.084,-2.1347748544280023
20111025,100.5448,0.3325,-2.421650834732503
20111026,100.8558,0.4923,-1.904917696324766
20111027,104.005,2.0701,-0.09110010511736277
20111028,104.595,2.3574,0.18917457582431751
20111031,102.5465,1.2793,-0.45781678605587217
20111101,99.5592,-0.2303,-1.9233647541764682
20111102,100.7863,0.3758,-0.9245691042366815
20111103,102.3145,1.1179,-0.23890157099034326
20111104,101.949,0.9339,-0.938050990450364
20111107,102.402,1.154,-0.170138756241343
20111108,103.736,1.7972,0.48339060842262427
20111109,100.7938,0.3209,-0.8969795919788197
20111110,101.0725,0.4561,-0.8800243999676667
20111111,103.0292,1.3935,-0.6033268369068452
20111114,102.4768,1.1177,-0.7858628501785105
20111115,102.5262,1.1414,-0.4224880062996803
20111116,101.4235,0.5887,-0.634769467153518
20111117,99.6463,-0.286,-1.5138997422178733
20111118,99.3798,-0.4158,-2.108949595227344
20111121,97.3694,-1.3835,-3.2886014237662096
20111122,97.1104,-1.5066,-3.780889237940457
20111123,95.4561,-2.2864,-4.98921916095442
20111125,94.9849,-2.5061,-5.27380858854319
20111128,97.3997,-1.2836,-4.242187658970103
20111129,97.8639,-1.0528,-4.571003342026842
20111130,100.8163,0.3819,-3.0687016567776624
20111201,101.7898,0.842,-2.031758622421002
20111202,101.9785,0.9311,-1.829650410001456
20111205,102.825,1.3308,-1.6085648613803656
20111206,102.8922,1.3625,-1.351147449963456
20111207,102.937,1.3839,-1.3866140584061668
20111208,101.3188,0.5732,-1.7006866662071616
20111209,102.3672,1.0783,-1.8771772609645296
20111212,101.0605,0.4295,-2.4598506630218893
20111213,100.6094,0.2071,-3.0771538284083277
20111214,99.3402,-0.4143,-3.632420455534934
20111215,99.6637,-0.2541,-3.3311292115382045
20111216,99.8554,-0.1588,-3.1343734544419846
20111219,98.951,-0.6055,-2.7758989146476907
20111220,100.8708,0.3487,-1.8477231013884037
20111221,101.5085,0.6608,-1.2281365578697674
20111222,102.479,1.1331,-0.7696010452356603
20111223,103.3728,1.5643,0.42812525715454797
20111227,103.6288,1.6877,0.7239648374266849
20111228,102.653,1.1858,1.7111294209065164
20111229,103.1288,1.4181,2.400245295833251
20111230,103.0042,1.3535,4.283112870688974
20120103,104.6672,2.1645,4.442447453808278
20120104,104.458,2.0542,5.251404888889624
20120105,104.6148,2.1308,4.314065255020836
20120106,104.6645,2.1553,3.795060587510399
20120109,104.8065,2.2258,3.18668271388065
20120110,105.8942,2.7643,3.886409209334481
20120111,105.7848,2.7039,3.744197872296276
20120112,105.9865,2.8045,5.476805786176712
20120113,105.3912,2.472,6.031078082944646
20120117,106.1032,2.8308,6.371969331729339
20120118,106.795,3.1778,5.931294354714353
20120119,107.6118,3.5849,5.584163098292869
20120120,107.7485,3.6531,5.894686302739586
20120123,107.8558,3.7069,5.899726500104407
20120124,107.5572,3.5321,4.587432548101937
20120125,108.3212,3.92,4.672043902868516
20120126,108.2838,3.8977,4.287405721627152
20120127,107.9352,3.6892,4.447578176084853
20120130,107.3978,3.3675,5.629361563506855
20120131,107.649,3.4991,6.4579843922465585
20120201,108.6272,4.0092,5.687714978188133
20120202,108.7068,4.0506,5.892536853879697
20120203,110.1112,4.7768,7.820618516386155
20120206,110.061,4.7455,8.023425703799255
20120207,110.2702,4.8539,7.617047143253089
20120208,110.614,5.0326,7.21028216231371
20120209,110.803,5.1313,6.621960749850835
20120210,110.009,4.6228,5.783677937137284
20120213,110.8302,5.0559,6.697212066111447
20120214,110.609,4.9133,6.421219026249851
20120215,110.462,4.818,7.8030559631150425
20120216,111.1468,5.1839,10.578787884202853
20120217,111.7262,5.4921,10.652479299920259
20120221,111.861,5.5639,9.941842933507765
20120222,111.5125,5.3308,8.80988893273151
20120223,111.7535,5.4613,9.99969310836454
20120224,112.214,5.7111,10.218655107854744
20120227,112.2065,5.7059,11.480411460455464
20120228,112.6498,5.9485,13.379243821587565
20120229,112.431,5.7962,13.108601218675481
20120301,112.7618,5.9792,12.298766748765907
20120302,112.5752,5.8475,11.385883883149084
20120305,112.07,5.4902,10.944843495705065
20120306,110.4745,4.3805,8.441135981097098
20120307,111.0768,4.7257,8.58775043258732
20120308,112.202,5.3632,8.570381091979726
